symbol,timeframe,regime,strategy_name,param_hash,quality_score,rank,val_trades,val_pf,val_return,val_dd,val_sharpe,val_win_rate,train_trades,train_pf,train_return,is_tuned
EURUSD,H4,TREND,EngulfingPatternStrategy,92bd348ec881eda9,65.3768039678791,2,11,3.417,2.23,0.91,8.621,90.91,35,1.302,1.97,True
EURUSD,H4,RANGE,RSIExtremesStrategy,c5aca6efc4b12e59,59.944998122549976,4,11,3.101,12.4,1.93,7.367,45.45,30,1.164,3.79,True
EURUSD,H4,BREAKOUT,DonchianBreakoutStrategy,f61dc8e73a9c39ef,36.07225273166322,3,3,2.925,1.79,0.91,7.165,66.67,1,10.0,1.36,False
EURUSD,H4,CHOP,SqueezeBreakoutStrategy,a3d061b989dc27b2,62.0093355051951,1,36,1.814,10.3,1.91,4.694,63.89,96,1.279,12.59,True
EURUSD,D1,TREND,KeltnerPullbackStrategy,ac1b9f4ab8f4426d,59.78075809347931,2,10,3.024,6.24,1.93,8.686,70.0,28,1.532,6.53,True
EURUSD,D1,RANGE,CCIReversalStrategy,288464d47a43b402,46.17785845512605,1,2,10.0,0.62,0.0,246.83,100.0,4,10.0,1.18,True
EURUSD,D1,BREAKOUT,TurtleSoupReversalStrategy,a0d54d4ded83aa71,51.83994506470729,1,7,1.474,0.85,1.77,2.768,71.43,6,10.0,3.4,True
EURUSD,D1,CHOP,ParabolicSARTrendStrategy,c7be0b202bfee2e5,63.61644655831468,1,11,3.178,6.3,0.99,9.2,72.73,32,2.57,16.08,True
GBPAUD,M5,TREND,ATRPercentileBreakoutStrategy,bd69c08369a268b9,19.943707762944815,1,6,2.667,3.57,1.06,7.319,66.67,9,1.067,0.36,False
GBPAUD,M15,TREND,SupplyDemandImpulseRetestStrategy,86e5d6b3ebff87c7,24.12522175131212,3,18,1.137,1.14,4.03,0.989,55.56,32,1.51,6.77,True
GBPAUD,M15,RANGE,RSITrendFilteredMRStrategy,d08f41a7805ecebf,27.89339486811375,4,8,1.237,0.96,2.01,1.574,50.0,10,1.261,1.42,True
GBPAUD,M15,CHOP,MomentumBurstStrategy,3b52f271adb7ad56,50.92826064746779,1,15,1.669,5.18,2.86,3.767,46.67,94,1.19,9.65,True
GBPAUD,M30,TREND,FractalSRZoneBreakRetestStrategy,26a4383c7c9de380,44.16263975451067,2,21,1.275,2.82,3.03,1.88,52.38,58,1.535,14.57,True
GBPAUD,M30,RANGE,FractalSRZoneBreakRetestStrategy,23a4a966e0371f0e,49.11210382968524,1,15,1.398,2.1,2.71,2.576,60.0,48,1.019,0.45,True
GBPAUD,M30,BREAKOUT,MomentumBurstStrategy,22e1b2bb1b392565,32.72580004915296,3,5,1.198,0.21,1.04,1.082,80.0,42,1.504,3.18,True
GBPAUD,M30,CHOP,SupplyDemandImpulseRetestStrategy,aaf4b6a3a93da986,45.211927295215034,2,10,1.397,2.33,2.08,2.36,40.0,33,1.212,3.94,True
GBPAUD,H1,TREND,ZScoreVWAPReversionStrategy,2c61c0d0a5c4cf22,59.85518930316376,1,12,2.038,5.26,1.04,5.43,58.33,45,1.786,16.85,True
GBPAUD,H1,RANGE,SupplyDemandImpulseRetestStrategy,26cac8c2e4b7c171,52.13514996891759,1,10,2.455,7.0,3.68,6.32,50.0,33,1.317,6.08,True
GBPAUD,H1,BREAKOUT,EngulfingPatternStrategy,a6f7eae2c7fce877,34.86323118888392,4,2,1.009,0.01,0.94,0.048,50.0,1,10.0,0.77,True
GBPAUD,H1,CHOP,ZScoreVWAPReversionStrategy,4a9b046de6eb72bb,53.77492155691003,1,32,1.682,12.98,3.21,3.899,46.88,48,1.378,11.6,True
GBPAUD,H4,TREND,OBVDivergenceStrategy,cffa3fb739789f45,55.09502243806842,2,26,1.656,8.31,2.54,3.902,53.85,57,1.137,4.51,True
GBPAUD,H4,RANGE,WilliamsRStrategy,2da8378d38f12d00,59.776408358393816,1,23,1.971,6.08,1.9,5.318,69.57,25,1.499,4.21,True
GBPAUD,H4,BREAKOUT,TurtleSoupReversalStrategy,02f29659ff1a1e27,45.37238833205494,9,1,10.0,0.39,0.0,0.0,100.0,5,10.0,2.17,True
GBPAUD,H4,CHOP,ZScoreVWAPReversionStrategy,c3912febb09c31da,56.820410903779845,1,11,2.549,4.81,1.95,7.337,72.73,23,2.251,8.66,False
GBPAUD,D1,TREND,VolatilityBreakoutStrategy,48b820b22c3a3fb3,71.65618675885116,1,12,3.844,11.32,0.97,10.433,66.67,31,1.205,3.75,False
GBPAUD,D1,RANGE,CCIReversalStrategy,748fe6a52423342f,63.57585549724621,1,11,4.387,6.49,1.86,12.229,81.82,13,1.525,2.83,True
GBPAUD,D1,CHOP,PinBarReversalStrategy,d48675ef252d5bef,50.52405607117083,2,13,1.498,2.45,2.0,3.09,61.54,63,1.277,7.18,True
GBPCAD,M5,TREND,FisherTransformMRStrategy,fc4ce0de0772aa9c,28.538031336472137,2,19,1.044,0.72,4.74,0.288,26.32,64,1.016,0.89,True
GBPCAD,M15,BREAKOUT,MomentumBurstStrategy,a87b2b808c6f4b3b,33.94294720512786,1,1,10.0,1.58,0.0,0.0,100.0,3,3.154,1.48,True
GBPCAD,M15,CHOP,ADXDIStrengthStrategy,f0b1b393ab709053,49.808958567225844,1,23,1.607,6.6,3.81,3.646,52.17,42,1.282,5.01,True
GBPCAD,M30,TREND,RSITrendFilteredMRStrategy,40ca3ba827f19007,66.21610837137473,1,18,2.67,3.38,1.03,6.756,88.89,32,1.371,2.31,True
GBPCAD,M30,RANGE,SupplyDemandImpulseRetestStrategy,78e44979614b3d9e,48.17648733631674,1,38,1.361,5.66,3.95,2.417,55.26,67,1.038,0.91,True
GBPCAD,M30,BREAKOUT,RSITrendFilteredMRStrategy,83ac988c22638b53,43.61570842237586,1,1,10.0,0.38,0.0,0.0,100.0,2,10.0,0.61,True
GBPCAD,M30,CHOP,SupplyDemandImpulseRetestStrategy,ccfd1e0a57474850,14.288672754447022,5,7,3.501,4.78,1.91,9.682,71.43,21,1.021,0.23,False
GBPCAD,H1,TREND,MomentumBurstStrategy,3126eed97f877d26,40.2267435979215,1,223,1.179,22.5,9.7,1.29,47.98,701,1.09,51.09,True
GBPCAD,H1,RANGE,KeltnerPullbackStrategy,b9cfa1ff0979984b,43.59207144862821,2,53,1.412,10.86,7.38,2.671,49.06,106,1.263,15.03,True
GBPCAD,H1,BREAKOUT,RSIExtremesStrategy,8dc81e4cfea8362d,21.379778338794036,4,2,10.0,1.3,0.0,2353.261,100.0,8,1.116,0.34,True
GBPCAD,H1,CHOP,EngulfingPatternStrategy,85ae3620cfbdcd9f,42.19942923413789,1,46,1.268,5.72,5.7,1.852,50.0,114,1.247,14.61,True
GBPCAD,H4,TREND,ADXTrendStrategy,fa9b20c2f0832673,63.5363859692992,1,33,2.556,14.67,2.76,7.599,72.73,72,1.497,14.46,True
GBPCAD,H4,RANGE,NarrowRangeBreakoutStrategy,f48af3a6b20915fa,45.452255825395326,2,11,1.549,4.02,3.19,2.958,36.36,39,1.313,9.63,True
GBPCAD,H4,BREAKOUT,BollingerBounceStrategy,1e266ed6b0844ea9,44.31368961409978,1,1,10.0,0.71,0.0,0.0,100.0,2,10.0,1.9,False
GBPCAD,H4,CHOP,FibonacciRetracementPullbackStrategy,d7ed398f8388d556,61.68940595764982,1,31,1.971,4.59,2.12,4.82,83.87,110,1.261,6.53,True
GBPCAD,D1,TREND,BollingerBounceStrategy,1e266ed6b0844ea9,71.68961261947834,1,12,4.699,7.54,0.98,12.948,83.33,28,1.573,5.75,False
GBPCAD,D1,RANGE,PinBarReversalStrategy,4a9b419852ad04eb,44.25958254497389,1,1,10.0,0.98,0.0,0.0,100.0,2,10.0,1.8,False
GBPCAD,D1,BREAKOUT,ZScoreMRStrategy,44e50bd61f8aceff,47.639759123143705,1,2,10.0,1.74,0.0,316.769,100.0,4,10.0,3.75,False
GBPCAD,D1,CHOP,BollingerBounceStrategy,033d46f38e4e531f,55.33724567026373,3,11,1.896,1.21,1.32,4.188,81.82,52,1.403,3.6,True
GBPCHF,M15,RANGE,MomentumBurstStrategy,3f7af5c508320aa8,23.308218778506763,4,6,1.111,0.41,2.81,0.702,33.33,54,1.168,5.06,True
GBPCHF,M15,CHOP,FisherTransformMRStrategy,a833336c31f718ee,33.722448141188586,2,1,10.0,0.94,0.0,0.0,100.0,1,10.0,0.94,False
GBPCHF,M30,TREND,SupplyDemandImpulseRetestStrategy,38eabba2323c3c02,59.929759542041275,1,20,1.898,7.82,2.1,5.006,60.0,51,1.261,6.76,True
GBPCHF,M30,RANGE,RSITrendFilteredMRStrategy,c802b3f43121fb09,35.114582704544425,2,1,10.0,0.79,0.0,0.0,100.0,5,3.137,2.09,True
GBPCHF,M30,BREAKOUT,RSITrendFilteredMRStrategy,116b773e92328590,33.4979271086801,3,1,10.0,0.56,0.0,0.0,100.0,1,10.0,0.52,True
GBPCHF,M30,CHOP,ZScoreVWAPReversionStrategy,2041a0f49e1f3d91,44.92077030738579,2,11,1.416,2.52,2.87,2.551,45.45,36,1.273,5.43,True
GBPCHF,H1,TREND,OBVDivergenceStrategy,55a2d7c753cd4dcf,44.74984369688488,2,70,1.406,15.06,7.09,2.656,50.0,172,1.225,23.59,True
GBPCHF,H1,RANGE,KeltnerFadeStrategy,6d8fef758c438e0a,70.64112981003285,1,15,4.475,3.44,0.98,10.792,93.33,56,1.292,3.14,True
GBPCHF,H1,BREAKOUT,VolumeSpikeMomentumStrategy,b30fce8ea8483b23,48.30125297509699,1,2,1.463,0.34,0.73,2.11,50.0,3,10.0,5.45,True
GBPCHF,H1,CHOP,EMAPullbackContinuationStrategy,b660a2cda6425f0c,44.79504256343473,1,45,1.38,9.11,4.38,2.467,46.67,153,1.321,29.47,True
GBPCHF,H4,TREND,AroonTrendStrategy,8eeaf6a561224aa3,66.2840345545863,1,38,2.07,17.87,1.91,5.666,57.89,91,1.235,13.08,True
GBPCHF,H4,RANGE,CCIReversalStrategy,efdfbd02dd269543,60.14693104495652,2,10,2.141,3.21,0.97,5.864,70.0,34,1.407,5.29,False
GBPCHF,H4,BREAKOUT,KeltnerBreakoutStrategy,aa1fa820e2dff793,47.66369055012335,1,3,10.0,4.71,0.0,1027.051,100.0,2,10.0,2.96,False
GBPCHF,H4,CHOP,LiquiditySweepReversalStrategy,1803d14d1c15c4e5,66.50891514288313,1,12,3.343,4.35,0.92,9.538,83.33,31,1.593,5.34,True
GBPCHF,D1,TREND,TurtleSoupReversalStrategy,75acd0cd4598d001,72.65866640158232,1,27,3.212,10.9,1.21,9.463,81.48,49,1.381,5.7,True
GBPCHF,D1,RANGE,KeltnerPullbackStrategy,c280a31af2d5bdc0,41.34168358449337,5,5,3.987,2.86,0.92,10.616,80.0,6,4.548,4.15,True
GBPCHF,D1,BREAKOUT,StochasticReversalStrategy,644ea4d523f80dbb,44.145957699809536,1,1,10.0,0.89,0.0,0.0,100.0,2,10.0,1.59,False
GBPCHF,D1,CHOP,KeltnerPullbackStrategy,c280a31af2d5bdc0,47.40990140241778,1,11,1.709,3.12,3.21,4.099,63.64,60,1.657,14.92,True
GBPJPY,M5,TREND,MomentumBurstStrategy,9eb3e03e7733380b,29.281159161378323,3,5,1.24,0.23,0.97,1.297,80.0,26,1.373,1.73,True
GBPJPY,M5,RANGE,MomentumBurstStrategy,39f08a97a68683fa,57.95898691071205,1,30,1.673,8.2,2.16,4.049,63.33,120,1.362,19.14,True
GBPJPY,M5,BREAKOUT,MomentumBurstStrategy,39f08a97a68683fa,52.237186834577784,1,5,1.476,1.14,2.31,2.778,60.0,6,10.0,5.96,True
GBPJPY,M5,CHOP,MomentumBurstStrategy,9445a673437e4b90,30.991589318369197,1,20,1.305,3.06,6.86,2.059,55.0,78,1.701,21.07,True
GBPJPY,M15,TREND,MomentumBurstStrategy,68d0cdbe667eb2d0,21.578581406514573,7,64,1.122,5.88,15.05,0.829,32.81,233,1.169,30.87,True
GBPJPY,M15,RANGE,RSITrendFilteredMRStrategy,e2e5e127aadbc7b9,60.87656390995373,1,17,1.778,4.38,1.04,4.482,64.71,44,1.311,5.62,False
GBPJPY,M15,CHOP,RSITrendFilteredMRStrategy,925fd0ab5db5791e,61.37123223263951,1,21,2.35,12.13,2.34,6.531,57.14,74,1.155,6.1,True
GBPJPY,M30,TREND,MomentumBurstStrategy,9b2334e972ba3bea,40.00124130701627,3,103,1.227,4.72,5.78,1.398,78.64,300,1.08,4.92,True
GBPJPY,M30,RANGE,ADXDIStrengthStrategy,6eae145805eb7238,63.979756025439066,1,10,2.987,6.56,1.06,8.578,70.0,26,1.288,3.44,True
GBPJPY,M30,BREAKOUT,MomentumBurstStrategy,22ff67787decd506,41.962551166394725,1,5,10.0,2.34,0.0,367.551,100.0,22,2.858,5.47,True
GBPJPY,M30,CHOP,MomentumBurstStrategy,5a1bb49f4dfa5a28,37.583477705761624,2,85,1.155,4.55,6.52,1.088,67.06,336,1.057,7.02,True
GBPJPY,H1,TREND,EMAPullbackContinuationStrategy,f90e45b4175b43d5,54.63848427158478,1,599,1.328,88.65,7.77,2.17,67.61,1436,1.322,400.04,True
GBPJPY,H1,RANGE,RSIDivergenceStrategy,4b6b71c18c49c431,59.902271496257285,1,29,1.774,3.73,1.8,4.023,82.76,94,1.142,3.24,True
GBPJPY,H1,BREAKOUT,PivotBreakoutStrategy,af8e640515f46074,28.21669002951053,14,2,10.0,2.38,0.0,193.507,100.0,12,1.43,2.81,False
GBPJPY,H1,CHOP,ParabolicSARTrendStrategy,112a4d86c6198aa0,58.30478101948923,1,30,1.937,11.4,2.9,5.133,56.67,117,1.301,20.42,True
GBPJPY,H4,TREND,EMACrossoverStrategy,63d7869f9f409ac6,57.86246503167953,1,48,1.687,15.89,2.9,4.074,54.17,141,1.163,11.92,False
GBPJPY,H4,RANGE,PinBarReversalStrategy,90b37194bb644a79,57.0756473342992,1,12,1.94,2.39,1.65,4.992,75.0,29,1.493,3.76,True
GBPJPY,H4,BREAKOUT,DonchianBreakoutStrategy,f61dc8e73a9c39ef,36.55508793312412,2,3,3.072,1.68,0.79,7.484,66.67,1,10.0,2.21,False
GBPJPY,H4,CHOP,ZScoreVWAPReversionStrategy,c3912febb09c31da,66.52386195018136,1,11,4.286,6.51,1.0,11.991,81.82,7,2.321,2.57,False
GBPJPY,D1,TREND,KeltnerPullbackStrategy,0e8a74528f6bf771,66.23951549632476,1,16,3.288,3.84,1.26,8.972,87.5,37,1.243,2.03,True
GBPJPY,D1,RANGE,WilliamsRStrategy,e32b76a1bb8183a4,47.71803683933294,2,2,10.0,1.07,0.0,418.442,100.0,6,10.0,3.1,True
GBPJPY,D1,CHOP,MomentumBurstStrategy,0ede61dfd27e36ac,73.14131866305617,1,35,3.017,5.77,0.77,7.994,88.57,109,1.215,4.53,True
GBPUSD,M5,RANGE,FisherTransformMRStrategy,b9857155b8c8ccf3,26.12783736631158,2,8,1.657,3.15,2.41,3.639,50.0,17,1.256,3.32,True
GBPUSD,M5,CHOP,ATRPercentileBreakoutStrategy,bd69c08369a268b9,26.673065333791378,1,2,1.33,0.36,1.08,1.589,50.0,8,1.3,1.29,False
GBPUSD,M15,RANGE,MomentumBurstStrategy,5dc60db07ad54094,31.290496561005003,3,1,10.0,1.47,0.0,0.0,100.0,34,1.892,13.39,False
GBPUSD,M15,CHOP,ADXDIStrengthStrategy,1f1dcfa2b3b5556b,53.06076278072382,1,23,1.84,11.21,3.99,4.525,47.83,77,1.247,11.82,True
GBPUSD,M30,RANGE,ADXDIStrengthStrategy,fa37d4553d982c4e,56.33499431411083,1,17,1.852,4.08,1.9,4.777,70.59,36,2.028,10.24,True
GBPUSD,M30,BREAKOUT,MomentumBurstStrategy,65e266da6381cf54,35.82176331652222,4,7,3.113,1.84,0.85,8.343,85.71,32,2.369,10.03,True
GBPUSD,M30,CHOP,SupplyDemandImpulseRetestStrategy,3df0201977fb7a5c,51.9316491911565,1,14,1.577,4.16,1.98,3.425,50.0,51,1.132,4.37,True
GBPUSD,H1,TREND,EMAPullbackContinuationStrategy,ff79d44c1f83d1ab,63.526874443419246,1,474,1.372,90.42,5.77,2.434,63.29,1223,1.215,455.3,True
GBPUSD,H1,RANGE,KeltnerBreakoutStrategy,c496717aa78f142e,68.84049681538583,1,76,2.089,33.85,3.05,5.821,69.74,188,1.272,45.62,True
GBPUSD,H1,BREAKOUT,HullMATrendStrategy,94064dcb6b0f3bee,35.96520743322054,4,2,10.0,2.56,0.0,116.401,100.0,11,2.807,12.66,True
GBPUSD,H1,CHOP,FractalSRZoneBreakRetestStrategy,30b6b06cd5ea0200,58.275676941451174,1,14,2.808,3.66,2.01,7.691,85.71,37,2.393,8.69,True
GBPUSD,H4,TREND,ParabolicSARTrendStrategy,ee589c69e1a342c0,59.83268868881941,1,67,1.842,24.12,3.87,4.812,58.21,156,1.163,13.22,True
GBPUSD,H4,RANGE,HullMATrendStrategy,9871ecf8f4d798d9,67.61608146456815,2,17,3.718,10.45,1.81,10.814,76.47,46,1.235,4.91,True
GBPUSD,H4,BREAKOUT,KeltnerBreakoutStrategy,8c47c3a0da89588d,46.7019733426432,1,2,1.573,0.68,1.16,2.499,50.0,2,10.0,3.3,True
GBPUSD,H4,CHOP,HullMATrendStrategy,60bd47503a591c9b,63.61348652388738,1,75,1.885,9.09,2.36,4.361,85.33,175,1.028,1.02,True
GBPUSD,D1,TREND,TRIXMomentumStrategy,d674c9796f2af835,74.51237153865945,1,11,5.57,9.56,0.96,13.229,81.82,22,1.237,2.69,False
GBPUSD,D1,RANGE,EMAPullbackContinuationStrategy,d30968bc0c034ad0,48.82534852719999,1,2,10.0,2.74,0.0,1140.707,100.0,7,10.277,8.84,False
GBPUSD,D1,BREAKOUT,MomentumBurstStrategy,5dc60db07ad54094,38.927952384303595,3,1,10.0,1.55,0.0,0.0,100.0,5,5.442,4.09,False
GBPUSD,D1,CHOP,HullMATrendStrategy,80fd204215cc2599,58.9807121659834,1,13,2.143,3.06,0.9,5.8,76.92,34,2.339,8.31,True
HK50,M5,TREND,MomentumBurstStrategy,bb6809b4fe8acbbd,46.698391557656414,1,35,1.379,6.11,4.86,2.516,54.29,158,1.169,14.45,True
HK50,M5,RANGE,MomentumBurstStrategy,7ccadb6e7e640334,33.34443124023127,1,7,1.158,0.63,1.99,1.053,42.86,60,1.795,27.45,True
HK50,M5,BREAKOUT,MomentumBurstStrategy,5dc60db07ad54094,26.72376898925748,2,2,1.467,0.38,0.81,2.124,50.0,12,1.478,4.31,False
HK50,M5,CHOP,ATRPercentileBreakoutStrategy,415d4e1c9be66fee,24.22502500539549,5,3,1.314,0.64,1.01,1.586,33.33,9,1.25,1.68,True
HK50,M15,TREND,KeltnerBreakoutStrategy,af4e7827d861dec4,51.50015270935281,1,459,1.274,98.07,8.77,1.901,52.94,1337,1.229,290.85,True
HK50,M15,RANGE,FractalSRZoneBreakRetestStrategy,f6e809da05812354,46.040059528846506,1,19,1.494,5.02,3.88,3.024,47.37,37,1.563,10.35,True
HK50,M15,BREAKOUT,DonchianBreakoutStrategy,12d7a9be2e2f429d,35.646914134118404,2,1,10.0,2.16,0.0,0.0,100.0,1,10.0,4.54,True
HK50,M15,CHOP,KeltnerBreakoutStrategy,fbbc7b836e793b60,60.38252224552266,1,118,1.725,49.21,5.21,4.272,60.17,302,1.281,45.03,True
HK50,M30,TREND,KeltnerBreakoutStrategy,507441876091be24,55.94064307568891,1,343,1.311,64.84,5.87,2.113,53.35,1075,1.287,348.95,True
HK50,M30,RANGE,SupplyDemandImpulseRetestStrategy,fe8bd88f558d864f,76.2873902100352,1,11,5.462,12.57,0.96,13.538,72.73,26,1.723,12.15,True
HK50,M30,BREAKOUT,PivotBreakoutStrategy,af8e640515f46074,58.31202378364454,1,4,10.0,6.38,0.0,307.725,100.0,14,10.319,16.81,False
HK50,M30,CHOP,KeltnerPullbackStrategy,489a0fbdfb1a58fc,54.64144157181347,1,49,1.704,21.8,3.73,3.966,46.94,103,1.609,50.6,True
HK50,H1,TREND,EMARibbonADXStrategy,1e0d2294722c6d4b,67.67783337046285,1,79,1.99,14.19,2.24,4.977,83.54,233,1.134,8.01,True
HK50,H1,RANGE,EMACrossoverStrategy,63d7869f9f409ac6,54.33012705567731,1,35,1.777,13.66,4.06,4.447,54.29,90,1.038,2.3,False
HK50,H1,BREAKOUT,ZScoreVWAPReversionStrategy,c3912febb09c31da,34.852148166184854,1,2,10.0,1.98,0.0,1965.761,100.0,1,10.0,0.75,False
HK50,H1,CHOP,KeltnerBreakoutStrategy,ae236b6e099386c4,64.06519297528253,1,59,2.357,66.33,5.08,6.272,54.24,168,2.14,322.96,True
HK50,H4,TREND,RSIExtremesStrategy,3df6d9f57534ec73,64.58339367623788,1,25,2.531,15.74,2.04,7.001,56.0,90,1.064,3.5,True
HK50,H4,RANGE,MACDHistogramMomentumStrategy,869e3f61e3776b8c,73.94439306263007,1,10,5.754,9.96,1.04,14.619,80.0,27,1.965,10.86,False
HK50,H4,BREAKOUT,WilliamsRStrategy,5e979ba264d969a2,48.130234942017275,1,4,3.195,1.95,0.86,8.424,75.0,2,10.0,2.23,False
HK50,H4,CHOP,MomentumBurstStrategy,7f61e5ceef466484,55.227215995627795,2,93,1.551,19.27,4.5,3.461,65.59,183,1.206,25.84,True
HK50,D1,TREND,ZScoreMRStrategy,937e597b2fb46420,63.50503089245333,1,12,2.528,4.2,0.9,7.27,75.0,27,1.173,1.88,True
HK50,D1,RANGE,CCIReversalStrategy,4d6ea207ad44b069,40.67112141536294,1,5,1.989,0.98,0.98,4.689,80.0,30,2.41,7.73,True
HK50,D1,BREAKOUT,KeltnerPullbackStrategy,722c53a70b3853f8,34.00577230125881,2,1,10.0,1.31,0.0,0.0,100.0,1,10.0,1.47,False
HK50,D1,CHOP,CCIReversalStrategy,4d6ea207ad44b069,89.08244199558332,2,22,10.153,9.16,1.0,20.86,95.45,96,1.413,11.37,True
JP225,M5,TREND,ATRPercentileBreakoutStrategy,d209f5ed02b9b02a,47.798173409066045,1,38,1.454,10.3,4.11,2.824,44.74,79,1.305,13.89,True
JP225,M5,RANGE,ATRPercentileBreakoutStrategy,775ae4a8f4d6b95f,56.129381474754716,1,17,2.048,8.61,2.93,5.393,52.94,41,1.043,0.9,True
JP225,M15,TREND,FractalSRZoneBreakRetestStrategy,beb55638657855d8,34.760236233677205,3,47,1.143,3.79,9.04,1.043,46.81,128,1.06,4.21,True
JP225,M15,RANGE,RSITrendFilteredMRStrategy,e2e5e127aadbc7b9,56.81898441843795,1,10,2.116,3.1,1.95,5.738,70.0,36,1.259,3.9,False
JP225,M15,BREAKOUT,KeltnerBreakoutStrategy,7d821a87ad6fcb15,34.1233785563823,1,1,10.0,2.27,0.0,0.0,100.0,1,10.0,1.69,True
JP225,M15,CHOP,KeltnerBreakoutStrategy,c496717aa78f142e,27.183476968243657,3,207,1.26,39.98,23.52,1.749,52.66,524,1.172,247.01,True
JP225,M30,TREND,RSITrendFilteredMRStrategy,8c1b734a9ac49458,59.67653226854266,1,28,1.767,8.12,2.02,4.494,64.29,62,1.215,5.97,True
JP225,M30,RANGE,ParabolicSARTrendStrategy,6c8120d8354a9f9b,47.45727602306255,3,77,1.572,31.61,7.41,3.378,44.16,255,1.243,50.18,True
JP225,M30,BREAKOUT,VolatilityBreakoutStrategy,ddc26e4b62054194,48.14209220358805,1,13,1.608,5.59,5.06,3.655,61.54,46,2.001,47.88,True
JP225,M30,CHOP,MomentumBurstStrategy,c2c23a4ec8ef7aab,60.11877382457792,1,17,1.884,3.75,1.81,4.779,76.47,72,1.009,0.28,True
JP225,H1,TREND,OBVDivergenceStrategy,3582a2aa9fde6c91,65.21689434597505,3,84,1.704,14.49,2.07,4.005,77.38,208,1.049,3.22,True
JP225,H1,RANGE,MACDDivergenceStrategy,6db526290c60e184,66.29551531371149,1,19,3.172,12.57,2.12,9.38,73.68,54,1.382,9.12,True
JP225,H1,BREAKOUT,MACDDivergenceStrategy,feaee76e70c693aa,47.238532268938535,2,3,2.449,1.54,1.04,5.969,66.67,2,10.0,2.22,False
JP225,H1,CHOP,MACDDivergenceStrategy,d4f1890f7e530561,60.28140731019207,2,33,1.854,5.72,2.34,4.617,78.79,112,1.208,5.42,True
JP225,H4,TREND,ZScoreMRStrategy,0678260deb1bb1a6,69.38994072849042,1,42,2.425,25.8,2.17,6.916,59.52,116,1.256,17.33,True
JP225,H4,RANGE,KeltnerBreakoutStrategy,dfde2a61a5460f05,63.157754627464705,1,61,2.012,14.17,2.69,5.269,80.33,157,1.729,27.15,True
JP225,H4,BREAKOUT,KeltnerBreakoutStrategy,3db1ef6629f88006,61.22701035838469,1,25,2.303,4.66,1.21,5.67,88.0,22,3.603,7.14,True
JP225,H4,CHOP,MomentumBurstStrategy,80fb4924443546a5,67.5784144502148,1,83,2.006,51.16,3.93,5.465,62.65,159,1.642,78.67,True
JP225,D1,TREND,ParabolicSARTrendStrategy,5fd696dff41bac43,62.96868452014569,1,50,1.712,5.3,1.32,3.671,84.0,127,1.18,5.16,True
JP225,D1,RANGE,KeltnerPullbackStrategy,722c53a70b3853f8,49.99901838727588,1,8,1.156,0.58,2.76,1.009,50.0,7,8.178,6.95,False
JP225,D1,BREAKOUT,StochasticReversalStrategy,644ea4d523f80dbb,34.23970595530057,3,1,10.0,0.78,0.0,0.0,100.0,4,2.998,2.07,False
JP225,D1,CHOP,MomentumBurstStrategy,da987d3332ed87fb,96.0365395956041,1,41,7.671,19.52,0.91,18.202,92.68,76,1.25,6.93,True
LTCUSD,M15,RANGE,ATRPercentileBreakoutStrategy,bd69c08369a268b9,27.602655373430355,1,1,10.0,1.49,0.0,0.0,100.0,4,1.517,1.07,False
LTCUSD,M15,BREAKOUT,ADXDIStrengthStrategy,5d98c261f72fa058,33.89669973265187,1,1,10.0,0.87,0.0,0.0,100.0,2,3.815,0.42,True
LTCUSD,M15,CHOP,ATRPercentileBreakoutStrategy,448817f8130f6368,48.16773234718749,1,12,1.516,2.73,2.93,3.116,50.0,57,1.118,3.36,True
LTCUSD,M30,TREND,ADXDIStrengthStrategy,a7730ba53eda9823,52.74668114442411,1,27,2.036,16.21,5.43,5.361,51.85,84,1.137,7.34,True
LTCUSD,M30,RANGE,ADXDIStrengthStrategy,a7730ba53eda9823,22.8515541991304,10,9,1.517,2.97,3.31,2.975,44.44,21,1.236,2.97,True
LTCUSD,M30,BREAKOUT,KeltnerFadeStrategy,4986edfeec36512b,46.6795474250717,1,2,10.0,3.19,0.0,6078.037,100.0,2,10.0,3.26,True
LTCUSD,M30,CHOP,KeltnerFadeStrategy,4986edfeec36512b,56.463103045731756,1,37,1.911,14.38,3.45,4.935,51.35,82,1.469,20.06,True
LTCUSD,H1,TREND,EMAPullbackContinuationStrategy,83ec0fc4b4823a54,33.29199159702105,7,169,1.201,22.5,9.94,1.433,47.93,456,1.349,155.22,True
LTCUSD,H1,RANGE,OBVDivergenceStrategy,76444f42785c4a5b,66.58653949489421,1,19,2.194,7.25,1.01,6.22,68.42,37,1.157,2.27,True
LTCUSD,H1,BREAKOUT,ZScoreVWAPReversionStrategy,5f08c537ee400273,31.63410059747774,10,1,10.0,0.89,0.0,0.0,100.0,3,2.03,0.85,True
LTCUSD,H1,CHOP,OBVDivergenceStrategy,fa16b5b9a073d81c,50.58673672416811,1,30,1.323,3.29,2.64,2.146,66.67,117,1.156,5.36,True
LTCUSD,H4,TREND,ADXTrendStrategy,2a63704c26f03be4,67.67917847481556,1,39,2.391,16.74,1.97,6.989,69.23,113,1.573,24.29,True
LTCUSD,H4,RANGE,EMAPullbackContinuationStrategy,a41d13f20911d5e9,64.86603810455559,1,49,2.064,11.99,2.29,5.626,77.55,66,1.393,9.93,True
